iter	Passed	Remaining
837	5278	57715
838	5286	57726
839	5294	57735
840	5305	57777
841	5313	57797
842	5320	57797
843	5327	57790
844	5334	57793
845	5342	57807
846	5347	57790
847	5353	57772
848	5358	57753
849	5363	57736
850	5369	57731
851	5375	57715
852	5381	57707
853	5387	57696
854	5391	57668
855	5396	57651
856	5404	57657
857	5409	57643
858	5415	57626
859	5422	57627
860	5428	57619
861	5435	57618
862	5441	57608
863	5446	57589
864	5452	57585
865	5458	57577
866	5464	57562
867	5470	57556
868	5476	57542
869	5481	57525
870	5489	57536
871	5494	57517
872	5501	57520
873	5515	57590
874	5521	57580
875	5529	57591
876	5547	57706
877	5556	57733
878	5564	57740
879	5572	57749
880	5580	57765
881	5586	57756
882	5592	57741
883	5599	57739
884	5604	57726
885	5611	57718
886	5616	57707
887	5623	57700
888	5629	57696
889	5636	57697
890	5643	57692
891	5650	57693
892	5661	57733
893	5667	57727
894	5674	57724
895	5679	57710
896	5686	57707
897	5694	57719
898	5700	57705
899	5711	57750
900	5717	57739
901	5723	57729
902	5729	57722
903	5734	57704
904	5739	57680
905	5745	57668
906	5751	57660
907	5757	57653
908	5767	57683
909	5774	57685
910	5782	57688
911	5800	57799
912	5806	57787
913	5812	57786
914	5819	57779
915	5827	57791
916	5832	57774
917	5838	57761
918	5843	57744
919	5849	57730
920	5854	57716
921	5860	57699
922	5865	57682
923	5870	57667
924	5877	57664
925	5883	57652
926	5889	57638
927	5894	57626
928	5900	57612
929	5907	57615
930	5914	57610
931	5919	57597
932	5925	57587
933	5931	57576
934	5937	57564
935	5943	57553
936	5948	57533
937	5953	57517
938	5960	57515
939	5967	57515
940	5976	57538
941	5983	57532
942	5990	57533
943	5997	57530
944	6010	57589
945	6018	57599
946	6025	57606
947	6044	57716
948	6051	57712
949	6058	57717
950	6065	57717
951	6074	57732
952	6080	57719
953	6085	57707
954	6093	57708
955	6099	57707
956	6105	57696
957	6111	57687
958	6117	57669
959	6124	57669
960	6129	57654
961	6134	57638
962	6140	57620
963	6145	57608
964	6152	57599
965	6156	57577
966	6162	57567
967	6166	57541
968	6173	57532
969	6178	57518
970	6185	57513
971	6190	57501
972	6196	57492
973	6204	57495
974	6210	57488
975	6216	57481
976	6222	57471
977	6228	57459
978	6234	57444
979	6240	57434
980	6246	57426
981	6261	57505
982	6269	57505
983	6278	57522
984	6296	57627
985	6303	57628
986	6310	57625
987	6318	57630
988	6325	57632
989	6331	57620
990	6336	57608
991	6342	57594
992	6349	57591
993	6354	57575
994	6360	57563
995	6368	57569
996	6373	57553
997	6379	57538
998	6385	57535
999	6391	57521
1000	6396	57502
1001	6402	57498
1002	6409	57489
1003	6414	57473
1004	6420	57465
1005	6427	57464
1006	6433	57454
1007	6439	57442
1008	6444	57428
1009	6450	57411
1010	6456	57402
1011	6462	57398
1012	6468	57386
1013	6474	57375
1014	6480	57362
1015	6485	57350
1016	6491	57336
1017	6502	57374
1018	6511	57392
1019	6520	57409
1020	6534	57464
1021	6542	57473
1022	6548	57468
1023	6555	57461
1024	6563	57467
1025	6572	57489
1026	6578	57476
1027	6584	57469
1028	6590	57460
1029	6596	57443
1030	6602	57437
1031	6607	57422
1032	6614	57413
1033	6620	57403
1034	6625	57390
1035	6631	57377
1036	6637	57370
1037	6643	57356
1038	6648	57337
1039	6653	57318
1040	6658	57300
1041	6663	57287
1042	6668	57270
1043	6675	57261
1044	6680	57245
1045	6686	57240
1046	6691	57223
1047	6697	57214
1048	6704	57209
1049	6710	57198
1050	6717	57197
1051	6723	57184
1052	6728	57173
1053	6734	57160
1054	6739	57138
1055	6746	57137
1056	6756	57166
1057	6765	57184
1058	6772	57176
1059	6790	57268
1060	6798	57274
1061	6804	57270
1062	6811	57269
1063	6820	57280
1064	6825	57261
1065	6830	57249
1066	6836	57233
1067	6841	57214
1068	6847	57206
1069	6852	57193
1070	6859	57186
1071	6865	57175
1072	6870	57162
1073	6876	57148
1074	6882	57138
1075	6887	57124
1076	6892	57105
1077	6899	57100
1078	6905	57093
1079	6911	57084
1080	6917	57071
1081	6922	57057
1082	6927	57039
1083	6932	57022
1084	6938	57008
1085	6944	56999
1086	6949	56981
1087	6955	56974
1088	6961	56962
1089	6966	56943
1090	6972	56939
1091	6979	56933
1092	6984	56913
1093	6989	56902
1094	7000	56927
1095	7009	56942
1096	7015	56939
1097	7030	57000
1098	7037	57000
1099	7045	57000
1100	7051	56991
1101	7058	56992
1102	7064	56979
1103	7070	56970
1104	7075	56958
1105	7080	56940
1106	7086	56929
1107	7092	56918
1108	7096	56894
1109	7103	56892
1110	7109	56879
1111	7113	56860
1112	7121	56861
1113	7126	56846
1114	7132	56837
1115	7138	56824
1116	7143	56812
1117	7149	56799
1118	7154	56785
1119	7160	56775
1120	7166	56765
1121	7172	56753
1122	7178	56742
1123	7185	56742
1124	7191	56733
1125	7197	56727
1126	7202	56709
1127	7208	56700
1128	7214	56687
1129	7219	56668
1130	7225	56658
1131	7230	56643
1132	7236	56635
1133	7245	56648
1134	7253	56656
1135	7261	56661
1136	7270	56677
1137	7278	56683
1138	7286	56685
1139	7293	56684
1140	7302	56694
1141	7309	56694
1142	7316	56693
1143	7322	56688
1144	7328	56674
1145	7334	56665
1146	7340	56653
1147	7348	56660
1148	7353	56644
1149	7359	56636
1150	7366	56630
1151	7371	56617
1152	7376	56601
1153	7382	56593
1154	7388	56582
1155	7394	56569
1156	7399	56557
1157	7405	56548
1158	7412	56540
1159	7418	56535
1160	7424	56524
1161	7430	56515
1162	7436	56509
1163	7443	56502
1164	7449	56497
1165	7454	56479
1166	7460	56471
1167	7465	56452
1168	7471	56442
1169	7477	56429
1170	7489	56468
1171	7495	56461
1172	7504	56472
1173	7520	56534
1174	7527	56535
1175	7534	56537
1176	7542	56541
1177	7550	56547
1178	7557	56540
1179	7562	56529
1180	7568	56519
1181	7574	56509
1182	7579	56492
1183	7585	56483
1184	7591	56474
1185	7597	56463
1186	7603	56452
1187	7610	56449
1188	7615	56437
1189	7621	56422
1190	7627	56413
1191	7633	56404
1192	7638	56392
1193	7644	56382
1194	7650	56368
1195	7654	56346
1196	7660	56336
1197	7666	56326
1198	7671	56312
1199	7677	56300
1200	7682	56288
1201	7689	56283
1202	7695	56274
1203	7701	56261
1204	7708	56260
1205	7713	56245
1206	7720	56244
1207	7725	56228
1208	7731	56217
1209	7740	56231
1210	7747	56229
1211	7756	56243
1212	7766	56263
1213	7774	56266
1214	7781	56265
1215	7789	56268
1216	7796	56269
1217	7804	56270
1218	7810	56266
1219	7815	56246
1220	7821	56234
1221	7827	56224
1222	7831	56207
1223	7837	56192
1224	7841	56172
1225	7846	56153
1226	7853	56150
1227	7859	56140
1228	7864	56125
1229	7869	56113
1230	7875	56102
1231	7880	56087
1232	7885	56070
1233	7892	56067
1234	7898	56060
1235	7904	56050
1236	7910	56041
1237	7917	56034
1238	7923	56027
1239	7927	56006
1240	7933	55996
1241	7938	55980
1242	7944	55970
1243	7949	55955
1244	7955	55944
1245	7961	55932
1246	7966	55919
1247	7972	55912
1248	7981	55922
1249	7988	55916
1250	7996	55921
1251	8005	55936
1252	8017	55970
1253	8024	55966
1254	8031	55961
1255	8037	55954
1256	8045	55963
1257	8051	55953
1258	8057	55941
1259	8062	55926
1260	8068	55914
1261	8073	55898
1262	8078	55882
1263	8083	55867
1264	8089	55856
1265	8094	55845
1266	8100	55831
1267	8105	55818
1268	8111	55805
1269	8116	55794
1270	8122	55781
1271	8142	55873
1272	8179	56076
1273	8193	56118
1274	8199	56107
1275	8204	56097
1276	8210	56084
1277	8214	56064
1278	8219	56045
1279	8225	56036
1280	8234	56050
1281	8242	56050
1282	8250	56054
1283	8270	56140
1284	8276	56134
1285	8283	56128
1286	8289	56123
1287	8296	56115
1288	8301	56103
1289	8307	56091
1290	8313	56084
1291	8319	56072
1292	8327	56078
1293	8334	56072
1294	8339	56061
1295	8348	56068
1296	8354	56057
1297	8359	56046
1298	8365	56033
1299	8371	56023
1300	8377	56016
1301	8383	56007
1302	8389	55994
1303	8394	55981
1304	8401	55975
1305	8406	55959
1306	8411	55944
1307	8417	55935
1308	8422	55923
1309	8428	55908
1310	8434	55898
1311	8439	55883
1312	8444	55871
1313	8450	55862
1314	8456	55851
1315	8461	55837
1316	8467	55828
1317	8477	55843
1318	8485	55844
1319	8491	55839
1320	8507	55891
1321	8513	55882
1322	8520	55882
1323	8526	55874
1324	8535	55885
1325	8543	55884
1326	8549	55875
1327	8554	55862
1328	8561	55856
1329	8566	55843
1330	8572	55832
1331	8577	55820
1332	8583	55806
1333	8588	55791
1334	8593	55779
1335	8600	55773
1336	8606	55764
1337	8611	55749
1338	8616	55733
1339	8622	55724
1340	8628	55714
1341	8633	55700
1342	8639	55693
1343	8645	55679
1344	8649	55659
1345	8654	55644
1346	8660	55633
1347	8665	55616
1348	8671	55610
1349	8677	55597
1350	8683	55589
1351	8688	55574
1352	8693	55560
1353	8698	55545
1354	8704	55535
1355	8711	55532
1356	8729	55598
1357	8737	55604
1358	8744	55603
1359	8763	55671
1360	8769	55664
1361	8775	55657
1362	8782	55652
1363	8790	55655
1364	8795	55641
1365	8801	55633
1366	8807	55620
1367	8812	55609
1368	8818	55598
1369	8824	55587
1370	8829	55572
1371	8836	55568
1372	8842	55557
1373	8847	55542
1374	8852	55528
1375	8857	55510
1376	8863	55502
1377	8868	55488
1378	8874	55479
1379	8880	55468
1380	8884	55451
1381	8889	55432
1382	8894	55417
1383	8899	55405
1384	8905	55391
1385	8910	55380
1386	8916	55367
1387	8922	55359
1388	8928	55350
1389	8933	55335
1390	8937	55316
1391	8943	55308
1392	8948	55292
1393	8954	55280
1394	8959	55264
1395	8970	55285
1396	8975	55273
1397	8982	55267
1398	8990	55270
1399	9000	55287
1400	9008	55290
1401	9014	55284
1402	9020	55274
1403	9027	55270
1404	9033	55264
1405	9038	55247
1406	9044	55238
1407	9049	55222
1408	9055	55210
1409	9059	55195
1410	9065	55186
1411	9071	55176
1412	9077	55165
1413	9082	55151
1414	9088	55139
1415	9093	55124
1416	9098	55114
1417	9104	55101
1418	9109	55086
1419	9115	55077
1420	9120	55064
1421	9126	55054
1422	9131	55038
1423	9137	55031
1424	9142	55017
1425	9147	55002
1426	9152	54984
1427	9156	54963
1428	9161	54949
1429	9166	54934
1430	9171	54922
1431	9177	54908
1432	9181	54892
1433	9186	54873
1434	9191	54861
1435	9196	54846
1436	9202	54836
1437	9217	54882
1438	9225	54885
1439	9233	54885
1440	9249	54938
1441	9257	54940
1442	9263	54930
1443	9269	54923
1444	9275	54917
1445	9281	54907
1446	9286	54892
1447	9292	54883
1448	9298	54870
1449	9303	54859
1450	9310	54853
1451	9316	54846
1452	9322	54837
1453	9328	54831
1454	9334	54819
1455	9340	54809
1456	9344	54793
1457	9351	54786
1458	9356	54775
1459	9362	54764
1460	9367	54751
1461	9372	54737
1462	9378	54726
1463	9384	54718
1464	9388	54699
1465	9393	54684
1466	9399	54672
1467	9405	54663
1468	9410	54649
1469	9415	54632
1470	9420	54619
1471	9424	54603
1472	9430	54590
1473	9435	54578
1474	9441	54569
1475	9446	54551
1476	9451	54539
1477	9457	54529
1478	9466	54538
1479	9473	54535
1480	9479	54528
1481	9493	54563
1482	9500	54564
1483	9507	54558
1484	9514	54555
1485	9521	54550
1486	9528	54548
1487	9533	54535
1488	9539	54528
1489	9544	54514
1490	9550	54504
1491	9557	54498
1492	9562	54487
1493	9568	54477
1494	9573	54464
1495	9578	54450
1496	9584	54440
1497	9589	54426
1498	9594	54411
1499	9599	54397
1500	9603	54377
1501	9608	54365
1502	9614	54354
1503	9619	54340
1504	9624	54327
1505	9630	54316
1506	9636	54308
1507	9642	54297
1508	9648	54290
1509	9653	54278
1510	9659	54268
1511	9664	54252
1512	9669	54238
1513	9674	54223
1514	9679	54209
1515	9683	54194
1516	9688	54179
1517	9694	54167
1518	9699	54157
1519	9705	54145
1520	9715	54158
1521	9720	54146
1522	9729	54154
1523	9750	54226
1524	9758	54230
1525	9764	54223
1526	9771	54222
1527	9776	54207
1528	9782	54196
1529	9788	54187
1530	9793	54176
1531	9800	54169
1532	9806	54161
1533	9812	54152
1534	9818	54145
1535	9824	54135
1536	9830	54128
1537	9835	54114
1538	9842	54108
1539	9847	54096
1540	9852	54085
1541	9857	54071
1542	9862	54055
1543	9871	54060
1544	9876	54051
1545	9882	54039
1546	9888	54033
1547	9895	54031
1548	9903	54029
1549	9909	54024
1550	9916	54020
1551	9921	54004
1552	9929	54007
1553	9935	54001
1554	9941	53991
1555	9946	53978
1556	9953	53973
1557	9958	53961
1558	9965	53958
1559	9971	53950
1560	9978	53946
1561	9984	53936
1562	9990	53927
1563	9995	53916
1564	10000	53902
1565	10006	53890
1566	10011	53875
1567	10016	53862
1568	10020	53846
1569	10027	53840
1570	10034	53836
1571	10040	53828
1572	10046	53820
1573	10052	53815
1574	10058	53803
1575	10063	53789
1576	10068	53778
1577	10073	53764
1578	10079	53755
1579	10086	53750
1580	10091	53740
1581	10097	53731
1582	10103	53719
1583	10109	53712
1584	10115	53702
1585	10120	53693
1586	10127	53688
1587	10134	53684
1588	10140	53675
1589	10146	53667
1590	10152	53658
1591	10157	53647
1592	10163	53637
1593	10168	53624
1594	10174	53615
1595	10179	53603
1596	10185	53593
1597	10190	53579
1598	10196	53569
1599	10209	53599
1600	10217	53601
1601	10224	53601
1602	10239	53635
1603	10246	53632
1604	10254	53635
1605	10261	53635
1606	10269	53636
1607	10274	53623
1608	10281	53615
1609	10286	53603
1610	10292	53598
1611	10299	53593
1612	10306	53591
1613	10312	53582
1614	10320	53584
1615	10326	53574
1616	10332	53568
1617	10337	53555
1618	10343	53545
1619	10348	53531
1620	10353	53515
1621	10360	53512
1622	10365	53501
1623	10370	53488
1624	10375	53475
1625	10381	53464
1626	10386	53451
1627	10392	53442
1628	10398	53435
1629	10403	53422
1630	10409	53410
1631	10414	53398
1632	10420	53392
1633	10425	53379
1634	10431	53370
1635	10437	53359
1636	10451	53392
1637	10458	53391
1638	10465	53388
1639	10482	53432
1640	10487	53423
1641	10494	53416
1642	10499	53404
1643	10508	53412
1644	10515	53409
1645	10520	53397
1646	10527	53393
1647	10535	53393
1648	10541	53383
1649	10547	53377
1650	10553	53368
1651	10559	53357
1652	10564	53346
1653	10569	53334
1654	10574	53318
1655	10580	53309
1656	10585	53299
1657	10592	53292
1658	10597	53280
1659	10602	53267
1660	10608	53260
1661	10614	53249
1662	10620	53241
1663	10626	53232
1664	10631	53221
1665	10637	53210
1666	10642	53201
1667	10648	53190
1668	10653	53179
1669	10659	53168
1670	10665	53161
1671	10670	53147
1672	10675	53135
1673	10681	53125
1674	10685	53110
1675	10691	53100
